"Date","winner","loser"
2017-05-23,"ajukreizi","heliumsgrabbar"
2017-05-23,"North Academy","iGame.com"
2017-05-23,"Tainted Minds","Athletico"
2017-05-23,"RONIN","AVANT"
2017-05-23,"Atleterna","Funky Monkeys"
2017-05-23,"Imperial","Grayhound"
2017-05-23,"Epsilon","Legacy"
2017-05-23,"Sensei","Ghost"
2017-05-23,"Invictus Aquilas","Gott & Blandat"
2017-05-23,"GODSENT","Bpro"
2017-05-23,"Fragsters","KPI"
2017-05-23,"Outlaws","Shanghai Emperors"
2017-05-23,"NiP","TTFU"
2017-05-24,"North Academy","midlertidig"
2017-05-24,"Outlaws","Singularity"
2017-05-24,"Dignitas","Virtus.pro"
2017-05-24,"Binary Dragons","TTFU"
2017-05-24,"Virtus.pro","Dignitas"
2017-05-24,"fnatic","mousesports"
2017-05-24,"KPI","Tengri"
2017-05-24,"midlertidig","InTheM1x"
2017-05-24,"ajukreizi","North Academy"
2017-05-24,"fnatic Academy","Kungar"
2017-05-24,"fnatic","mousesports"
2017-05-24,"North Academy","midlertidig"
2017-05-24,"Evolution","Impossible"
2017-05-24,"ajukreizi","InTheM1x"
2017-05-24,"eXtatus","Outlaws"
2017-05-24,"Red Reserve","Zoctai"
2017-05-24,"Spirit Academy","zARLANS"
2017-05-24,"Black Dragons","hookahlike"
2017-05-24,"TShow","Merciless"
2017-05-24,"Keyd","Glacon"
2017-05-24,"TeamOne","ProGaming"
2017-05-24,"Immortals","Renegades"
2017-05-24,"SK","CLG"
2017-05-24,"SK","CLG"
2017-05-25,"North Academy","Fragsters"
2017-05-25,"G2","fnatic"
2017-05-25,"Astralis","mousesports"
2017-05-25,"attackiereN","Magistra"
2017-05-25,"Nexus","RESISTANCE"
2017-05-25,"Spirit Academy","Evolution"
2017-05-25,"mousesports","Astralis"
2017-05-25,"North Academy","Competitive"
2017-05-25,"Fragsters","ajukreizi"
2017-05-25,"eXtatus","WASD"
2017-05-25,"BIG","LDLC"
2017-05-25,"SP","EF"
2017-05-25,"G.G","T5"
2017-05-25,"T.O.T","HegemonyPerson"
2017-05-25,"LGD","EHOME"
2017-05-25,"FIVE","eFuture"
2017-05-25,"AE","eLapse"
2017-05-25,"rTE","Wings.V"
2017-05-25,"Lynx","nGse"
2017-05-25,"Tainted Minds","Dark Sided"
2017-05-25,"Keyd","Black Dragons"
2017-05-25,"Liquid","Ghost"
2017-05-25,"Renegades","Immortals"
2017-05-25,"Liquid","Ghost"
2017-05-25,"OpTic","Renegades"
2017-05-25,"Renegades","OpTic"
2017-05-25,"Red Reserve","fnatic Academy"
2017-05-26,"G2","Envy"
2017-05-26,"KoN Sweden","KoN Norway"
2017-05-26,"FaZe","fnatic"
2017-05-26,"Envy","G2"
2017-05-26,"spray'n'pray","ajukreizi"
2017-05-26,"fnatic","FaZe"
2017-05-26,"KoN Norway","KoN Denmark"
2017-05-26,"FaZe","Dignitas"
2017-05-26,"KoN Norway","KoN Finland"
2017-05-26,"FaZe","Dignitas"
2017-05-26,"KoN Denmark","KoN Iceland"
2017-05-26,"LDLC","PRIDE"
2017-05-26,"eXtatus","Spirit Academy"
2017-05-26,"ViCi","UYA"
2017-05-26,"LDLC","North Academy"
2017-05-26,"UYA","7642"
2017-05-26,"Ghost","bamboozled"
2017-05-26,"TeamOne","TShow"
2017-05-26,"Ghost","Renegades"
2017-05-26,"Renegades","Ghost"
2017-05-26,"SK","Liquid"
2017-05-26,"SK","Liquid"
2017-05-26,"G2","fnatic"
2017-05-27,"SK","Luminosity"
2017-05-27,"Red Reserve","fnatic Academy"
2017-05-27,"Immortals","CLG"
2017-05-27,"Invictus Aquilas","HoP"
2017-05-27,"Immortals","CLG"
2017-05-27,"Kinguin","Outlaws"
2017-05-27,"PopcornPlokker$","U4X"
2017-05-27,"Binary Dragons","Forcebuy"
2017-05-27,"BIG","Singularity"
2017-05-27,"Space Soldiers","Imperial"
2017-05-27,"Envy","mousesports"
2017-05-27,"Binary Dragons","Fireplay"
2017-05-27,"Crowns","PGB"
2017-05-27,"Envy","mousesports"
2017-05-27,"ViCi","Recca"
2017-05-27,"New4","T.O.T"
2017-05-27,"Gatekeepers","PENTA"
2017-05-27,"Recca","7642"
2017-05-27,"Forcebuy","Squared"
2017-05-27,"Eclipse","New4"
2017-05-27,"TYLOO","T.O.T"
2017-05-27,"NRG","Liquid"
2017-05-27,"Liquid","NRG"
2017-05-27,"SK","Cloud9"
2017-05-27,"Cloud9","SK"
2017-05-28,"Immortals","SK"
2017-05-28,"Liquid","Cloud9"
2017-05-28,"North Academy","Singularity"
2017-05-28,"Cloud9","Liquid"
2017-05-28,"Space Soldiers","Red Reserve"
2017-05-28,"NiP","Virtus.pro"
2017-05-28,"BIG","PRIDE"
2017-05-28,"NiP","Virtus.pro"
2017-05-28,"FaZe","Astralis"
2017-05-28,"PRIDE","Singularity"
2017-05-28,"Red Reserve","Kinguin"
2017-05-28,"Astralis","FaZe"
2017-05-28,"Tainted Minds","AVANT"
2017-05-28,"TYLOO","Eclipse"
2017-05-28,"ViCi","7642"
2017-05-28,"Grayhound","Athletico"
2017-05-28,"Space Soldiers","Gatekeepers"
2017-05-28,"UYA","Recca"
2017-05-28,"Eclipse","New4"
2017-05-28,"TYLOO","Eclipse"
2017-05-28,"U4X","PGB"
2017-05-28,"Crowns","PopcornPlokker$"
2017-05-28,"SK","Luminosity"
2017-05-29,"#FREEIBP","Vinkelparty"
2017-05-29,"Singularity","Epsilon"
2017-05-29,"Nexus","HoP"
2017-05-29,"Vinkelparty","tiltcentralen"
2017-05-29,"GameplayDNA","WASD"
2017-05-29,"Tengri","Evolution"
2017-05-29,"North Academy","Alpha"
2017-05-29,"#FREEIBP","plebverkstad"
2017-05-29,"Tengri","Evolution"
2017-05-29,"Nexus","Veneera"
2017-05-29,"LDLC","Singularity"
2017-05-29,"BIG","North Academy"
2017-05-29,"Dark Sided","Legacy"
2017-05-29,"Chiefs","Funky Monkeys"
2017-05-29,"TeamOne","Keyd"
2017-05-29,"Alpha","Binary Dragons"
2017-05-29,"SK","Immortals"
2017-05-30,"Envy","Cloud9"
2017-05-30,"SK","fnatic"
2017-05-30,"fnatic","Envy"
2017-05-30,"SK","Immortals"
2017-05-30,"eSuba","HoP"
2017-05-30,"eSuba","Reason"
2017-05-30,"Nexus","GameplayDNA"
2017-05-30,"fnatic","Immortals"
2017-05-30,"Cloud9","G2"
2017-05-30,"spray'n'pray","attackiereN"
2017-05-30,"eSuba","TTFU"
2017-05-30,"G2","Envy"
2017-05-30,"SK","Cloud9"
2017-05-30,"HoP","Reason"
2017-05-30,"Tricksters","Squared"
2017-05-30,"eXtatus","KPI"
2017-05-30,"Reason","eSuba"
2017-05-30,"HoP","TTFU"
2017-05-30,"Red Reserve","Tricked"
2017-05-30,"Rise Nation","RONIN"
2017-05-31,"Outlaws","PRIDE"
2017-05-31,"SK","fnatic"
2017-05-31,"Envy","SK"
2017-05-31,"Playing Ducks","uX"
2017-05-31,"Envy","fnatic"
2017-05-31,"uX","RCTIC"
2017-05-31,"G2","fnatic"
2017-05-31,"Envy","SK"
2017-05-31,"Immortals","Cloud9"
2017-05-31,"Playing Ducks","uX"
2017-05-31,"G2","SK"
2017-05-31,"Envy","Immortals"
2017-05-31,"spray'n'pray","Kungar"
2017-05-31,"Outlaws","Invictus Aquilas"
2017-05-31,"Immortals","G2"
2017-05-31,"spray'n'pray","Kungar"
2017-05-31,"uX","RCTIC"
2017-05-31,"fnatic","Cloud9"
2017-05-31,"uX","pugstars"
2017-05-31,"Playing Ducks","RCTIC"
2017-05-31,"spray'n'pray","Tengri"
2017-05-31,"spray'n'pray","Tengri"
2017-05-31,"PENTA","Tricked"
2017-05-31,"Liquid","NRG"
2017-05-31,"Ghost","Miami Flamingos"
2017-05-31,"North","Natus Vincere"
2017-05-31,"Liquid","OpTic"
2017-05-31,"North","NRG"
2017-05-31,"OpTic","NRG"
2017-05-31,"mousesports","Natus Vincere"
2017-05-31,"North","mousesports"
2017-05-31,"Natus Vincere","Liquid"
2017-05-31,"Nexus","Bpro"
2017-06-01,"Tengri","Kungar"
2017-06-01,"Kungar","Tengri"
2017-06-01,"GameplayDNA","Zoctai"
2017-06-01,"SK","mousesports"
2017-06-01,"GameplayDNA","FTW"
2017-06-01,"Outlaws","PENTA"
2017-06-01,"GameplayDNA","WiseWizards Academy"
2017-06-01,"Binary Dragons","Squared"
2017-06-01,"Zoctai","FTW"
2017-06-01,"Zoctai","GameplayDNA"
2017-06-01,"Binary Dragons","Squared"
2017-06-01,"FTW","WiseWizards Academy"
2017-06-01,"Tricksters","Binary Dragons"
2017-06-01,"Renegades","Signature"
2017-06-01,"Binary Dragons","Tricksters"
2017-06-01,"PENTA","Kinguin"
2017-06-01,"Signature","Spotnet"
2017-06-01,"Flash","Renegades"
2017-06-01,"Renegades","Spotnet"
2017-06-01,"Flash","Signature"
2017-06-01,"Liquid","North"
2017-06-01,"OpTic","Natus Vincere"
2017-06-01,"mousesports","NRG"
2017-06-01,"mousesports","Liquid"
2017-06-01,"North","OpTic"
2017-06-01,"mousesports","OpTic"
2017-06-01,"Natus Vincere","NRG"
2017-06-02,"Planetkey","x6tence"
2017-06-02,"KoN Sweden","KoN Norway"
2017-06-02,"x6tence","Ha MaSSe"
2017-06-02,"KoN Norway","KoN Denmark"
2017-06-02,"x6tence","Venko"
2017-06-02,"KoN Norway","KoN Iceland"
2017-06-02,"KoN Denmark","KoN Finland"
2017-06-02,"Planetkey","Ha MaSSe"
2017-06-02,"Planetkey","x6tence"
2017-06-02,"Red Reserve","Kinguin"
2017-06-02,"Ha MaSSe","Venko"
2017-06-02,"Tricked","Outlaws"
2017-06-02,"SCARZ Absolute","MOTV"
2017-06-02,"Immunity","TheMongolz"
2017-06-02,"UYA","SCARZ Absolute"
2017-06-02,"TheMongolz","7642"
2017-06-02,"TYLOO","Immunity"
2017-06-02,"Immunity","TheMongolz"
2017-06-02,"Ghost","RONIN"
2017-06-02,"TYLOO","7642"
2017-06-02,"Liquid","Envy"
2017-06-03,"RESISTANCE","GIANT5"
2017-06-03,"G2","SK"
2017-06-03,"Outlaws","Red Reserve"
2017-06-03,"Homesent","Locastic"
2017-06-03,"Evolution","Kungar"
2017-06-03,"Kungar","Evolution"
2017-06-03,"spray'n'pray","Evolution"
2017-06-03,"UYA","MOTV"
2017-06-03,"GIANT5","Homesent"
2017-06-03,"spray'n'pray","Evolution"
2017-06-03,"Singularity","North Academy"
2017-06-03,"Renegades","Immunity"
2017-06-03,"Impossible","Tricksters"
2017-06-03,"RESISTANCE","Locastic"
2017-06-03,"SCARZ Absolute","FIVE"
2017-06-03,"Impossible","Tricksters"
2017-06-03,"Immunity","Flash"
2017-06-03,"Renegades","TYLOO"
2017-06-03,"Merciless","Keyd"
2017-06-03,"Black Dragons","TeamOne"
2017-06-04,"Binary Dragons","Fragsters"
2017-06-04,"Impossible","Squared"
2017-06-04,"Kinguin","Tricked"
2017-06-04,"Impossible","Squared"
2017-06-04,"Tricksters","Squared"
2017-06-04,"Binary Dragons","Impossible"
2017-06-04,"Binary Dragons","Impossible"
2017-06-04,"North Academy","PRIDE"
2017-06-04,"UYA","Funky Monkeys"
2017-06-04,"Renegades","Legacy"
2017-06-04,"FIVE","FIVE"
2017-06-04,"TYLOO","TYLOO"
2017-06-04,"TYLOO","Chiefs"
2017-06-04,"North","AVANT"
2017-06-04,"Binary Dragons","MOTV"
2017-06-04,"Impossible","Immunity"
2017-06-04,"Kinguin","Flash"
2017-06-04,"Impossible","Liquid"
2017-06-05,"Imperial","Binary Dragons"
2017-06-05,"Nexus","spray'n'pray"
2017-06-05,"Kinguin","Outlaws"
2017-06-05,"eXtatus","North Academy"
2017-06-05,"Masterminds","Corvidae"
2017-06-05,"Tainted Minds","Athletico"
2017-06-05,"G2","North"
2017-06-06,"Nexus","Outlaws"
2017-06-06,"spray'n'pray","Impossible"
2017-06-06,"PRIDE","ALTERNATE aTTaX"
2017-06-06,"PENTA","Red Reserve"
2017-06-06,"Binary Dragons","Tengri"
2017-06-06,"SMC","Corvidae"
2017-06-06,"Legacy","Node"
2017-06-06,"Chiefs","Node"
2017-06-06,"SMC","TRIDENT Storm"
2017-06-06,"Binary Dragons","ex-Manatee"
2017-06-07,"PRIDE","fnatic Academy"
2017-06-07,"NiP","G2"
2017-06-07,"KlikTech","iGame.com"
2017-06-07,"G2","NiP"
2017-06-07,"PENTA","Team123"
2017-06-07,"GODSENT","FaZe"
2017-06-07,"FaZe","GODSENT"
2017-06-07,"Outlaws","Singularity"
2017-06-07,"PENTA","LDLC"
2017-06-07,"North Academy","Epsilon"
2017-06-07,"BIG","Red Reserve"
2017-06-07,"LGD","EMP"
2017-06-07,"ViCi","rTE"
2017-06-07,"Chiefs","Skyfire"
2017-06-07,"Tainted Minds","TRIDENT Storm"
2017-06-07,"Funkd","Riotous Raccoons"
2017-06-07,"Legacy","Funky Monkeys"
2017-06-07,"Tainted Minds","Astral Influence"
2017-06-07,"BOOT","FIVE"
2017-06-07,"Flash","Invictus"
2017-06-07,"New4","Lynx"
2017-06-07,"TYLOO","SP"
2017-06-07,"subtLe","FlipSid3 Academy"
2017-06-07,"Ben's Anime Team","FGE"
2017-06-07,"Pnda","Ajax"
2017-06-07,"CLG","Renegades"
2017-06-07,"Mythic","District 7"
2017-06-07,"CLG","Renegades"
2017-06-07,"Ben's Anime Team","Miami Flamingos"
2017-06-07,"OpTic","NRG"
2017-06-07,"OpTic","NRG"
2017-06-07,"spray'n'pray","Binary Dragons"
2017-06-08,"G2","Virtus.pro"
2017-06-08,"Immortals","Luminosity"
2017-06-08,"G2","Virtus.pro"
2017-06-08,"Nexus","KlikTech"
2017-06-08,"Luminosity","NRG"
2017-06-08,"ALTERNATE aTTaX","undefined"
2017-06-08,"FaZe","mousesports"
2017-06-08,"Tengri","Spirit Academy"
2017-06-08,"mousesports","FaZe"
2017-06-08,"Immortals","Complexity"
2017-06-08,"iGame.com","Nexus"
2017-06-08,"Envy","Dignitas"
2017-06-08,"PENTA","BIG"
2017-06-08,"Envy","Dignitas"
2017-06-08,"Tengri","Nemiga"
2017-06-08,"ViCi","LGD"
2017-06-08,"UYA","Eclipse"
2017-06-08,"Red Reserve","LDLC"
2017-06-08,"Athletico","Funkd"
2017-06-08,"Vega Squadron","Spirit Academy"
2017-06-08,"TYLOO","New4"
2017-06-08,"Funky Monkeys","Masterminds"
2017-06-08,"Athletico","AVANT"
2017-06-08,"Vega Squadron","Tengri"
2017-06-08,"Flash","BOOT"
2017-06-08,"Athletico","Skyfire"
2017-06-08,"Spirit Academy","Nemiga"
2017-06-08,"UYA","T.O.T"
2017-06-08,"Eclipse","AE"
2017-06-08,"CLG","Ghost"
2017-06-08,"Enter","Miami Flamingos"
2017-06-08,"CLG Academy","Beacon"
2017-06-08,"Denial","Guerrilla Tactics"
2017-06-08,"CLG","Ghost"
2017-06-08,"Eanix","Blight"
2017-06-08,"NRG","Renegades"
2017-06-08,"Rise Nation","Ajax"
2017-06-08,"Eanix","Mythic"
2017-06-08,"Guerrilla Tactics","Prospects"
2017-06-08,"NRG","Renegades"
2017-06-08,"Liquid","Luminosity"
2017-06-08,"Liquid","Luminosity"
2017-06-09,"KoN Sweden","KoN Norway"
2017-06-09,"Cloud9","CLG"
2017-06-09,"pro100","Spartak"
2017-06-09,"CLG","Misfits"
2017-06-09,"KoN Norway","KoN Denmark"
2017-06-09,"KoN Denmark","KoN Finland"
2017-06-09,"KoN Norway","KoN Iceland"
2017-06-09,"Cloud9","paiN"
2017-06-09,"Spartak","Spirit"
2017-06-09,"TYLOO","ViCi"
2017-06-09,"MVP Project","BOOT-d[S]"
2017-06-09,"Quantum Bellator Fire","pro100"
2017-06-09,"ViCi","UYA"
2017-06-09,"pro100","Spartak"
2017-06-09,"MVP Project","Wings.Blue"
2017-06-09,"Quantum Bellator Fire","Spirit"
2017-06-09,"TYLOO","Flash"
2017-06-09,"Luminosity","NRG"
2017-06-09,"Mask Off","CLG Academy"
2017-06-09,"ex-Synthetik","Rise Nation"
2017-06-09,"District 7","Denial"
2017-06-09,"NRG","Complexity"
2017-06-10,"Immortals","CLG"
2017-06-10,"fightclub","Skjuta Hess"
2017-06-10,"Crowns","PopcornPlokker$"
2017-06-10,"Cloud9","Luminosity"
2017-06-10,"Tengri","Vega Squadron"
2017-06-10,"Atleterna","Red Reserve"
2017-06-10,"#FREEIBP","Refuse Academy"
2017-06-10,"pro100","Quantum Bellator Fire"
2017-06-10,"ViCi","MVP Project"
2017-06-10,"Vega Squadron","pro100"
2017-06-10,"ViCi","Wings.Blue"
2017-06-10,"Tengri","Quantum Bellator Fire"
2017-06-10,"CLG","paiN"
2017-06-10,"paiN","Misfits"
2017-06-11,"fightclub","Atleterna"
2017-06-11,"YellowTeeth","OutPlayed"
2017-06-11,"Vega Squadron","Tengri"
2017-06-11,"Outlaws","Bpro"
2017-06-11,"CLG","Luminosity"
2017-06-11,"fightclub","Crowns"
2017-06-11,"WaterDogs","ExAequo"
2017-06-11,"AliGon","dolphinriders"
2017-06-11,"Rogue Academy","ASdffuf"
2017-06-11,"Zoctai","GameAgents"
2017-06-11,"Fragsters","struggletony"
2017-06-11,"Vega Squadron","pro100"
2017-06-11,"Nordic Warthogs","lllllll"
2017-06-11,"Team123","preanus"
2017-06-11,"Bpro","TTFU"
2017-06-11,"Atleterna","#FREEIBP"
2017-06-11,"Outlaws","Bojestvata"
2017-06-11,"ViCi","BOOT-d[S]"
2017-06-11,"Grayhound","Riotous Raccoons"
2017-06-11,"BOOT-d[S]","Funky Monkeys"
2017-06-11,"Immortals","Dark Sided"
2017-06-11,"fightclub","Legacy"
2017-06-11,"YellowTeeth","AVANT"
2017-06-11,"Vega Squadron","Wings.Blue"
2017-06-11,"Outlaws","Cloud9"
2017-06-12,"Imperial","Nexus"
2017-06-12,"Dark Sided","Ty Krasava"
2017-06-12,"Legacy","Somali Pilots"
2017-06-12,"Somali Pilots","Riotous"
2017-06-12,"Legacy","Athletico"
2017-06-12,"Ty Krasava","Incept"
2017-06-12,"Dark Sided","Paradox"
2017-06-12,"Chiefs","TRIDENT Storm"
2017-06-12,"TheMongolz","m0nster"
2017-06-12,"The Foundation","xoxo"
2017-06-12,"Beacon","Blight"
2017-06-12,"ex-Synthetik","ANTI ECO"
2017-06-12,"Rise Nation","Ghost"
2017-06-12,"xoxo","FlipSid3 Academy"
2017-06-12,"Cloud9","Immortals"
2017-06-12,"YellowTeeth","WaterDogs"
2017-06-12,"Cloud9","CLG"
2017-06-13,"RvN","One-Tapz"
2017-06-13,"North Academy","WySix"
2017-06-13,"Binary Dragons","Team123"
2017-06-13,"Space Soldiers","Playing Ducks"
2017-06-13,"Risky","DnA"
2017-06-13,"Epsilon","Planetkey"
2017-06-13,"RvN","Onlinerz"
2017-06-13,"Team123","Playing Ducks"
2017-06-13,"Nexus","North Academy"
2017-06-13,"One-Tapz","Online Mix Ftw"
2017-06-13,"Risky","Valour"
2017-06-13,"DnA","Fear the Reaper"
2017-06-13,"PRIDE","eXtatus"
2017-06-13,"Funkd","Grayhound"
2017-06-13,"Dark Sided","Tainted Minds"
2017-06-13,"Chiefs","Corvidae"
2017-06-13,"Mineski","Legacy"
2017-06-13,"RONIN","Athletico"
2017-06-13,"FGE","UTM"
2017-06-13,"RONIN","subtLe"
2017-06-13,"Epsilon","ANTI ECO"
2017-06-13,"RvN","Prospects"
2017-06-14,"RvN","Risky"
2017-06-14,"Gatekeepers","Planetkey"
2017-06-14,"FlipSid3","VITALIS"
2017-06-14,"eXtatus","Team123"
2017-06-14,"FlipSid3","Planetkey"
2017-06-14,"Gux & Friends","Bpro"
2017-06-14,"Gambit","PRIDE"
2017-06-14,"North Academy","Gambit"
2017-06-14,"Recca","7642"
2017-06-14,"Binary Dragons","PRIDE"
2017-06-14,"JYP","Mineski"
2017-06-14,"Signature","iYATi"
2017-06-14,"BOOT-d[S]","Insidious"
2017-06-14,"Skyfire","Node"
2017-06-14,"Masterminds","Grayhound"
2017-06-14,"Corvidae","Athletico"
2017-06-14,"Funky Monkeys","TRIDENT Storm"
2017-06-14,"Riotous Raccoons","Astral Influence"
2017-06-14,"Legacy","Skyfire"
2017-06-14,"Chiefs","Astral Influence"
2017-06-14,"Guerrilla Tactics","Enter"
2017-06-14,"Rise Nation","Prospects"
2017-06-14,"CLG Academy","Ajax"
2017-06-14,"Ben's Anime Team","xoxo"
2017-06-14,"District 7","FlipSid3 Academy"
2017-06-14,"Mask Off","Blight"
2017-06-15,"Outlaws","Planetkey"
2017-06-15,"Epsilon","ALTERNATE aTTaX"
2017-06-15,"VITALIS","Gux & Friends"
2017-06-15,"Team123","Gatekeepers"
2017-06-15,"eXtatus","Binary Dragons"
2017-06-15,"Playing Ducks","ALTERNATE aTTaX"
2017-06-15,"Planetkey","Gux & Friends"
2017-06-15,"FlipSid3","Spirit"
2017-06-15,"Envy","Ballistix"
2017-06-15,"PRIDE","KlikTech"
2017-06-15,"Team123","PRIDE"
2017-06-15,"Envy","Kinguin"
2017-06-15,"Recca","JYP"
2017-06-15,"Grayhound","Athletico"
2017-06-15,"BOOT-d[S]","Signature"
2017-06-15,"BIG","Ballistix"
2017-06-15,"Athletico","Funky Monkeys"
2017-06-15,"Grayhound","Athletico"
2017-06-15,"AVANT","SMC"
2017-06-15,"Tainted Minds","Athletico"
2017-06-15,"Tainted Minds","Funkd"
2017-06-15,"AVANT","Masterminds"
2017-06-15,"BIG","Kinguin"
2017-06-15,"Legacy","SMC"
2017-06-15,"Ballistix","Envy"
2017-06-15,"Denial","Ben's Anime Team"
2017-06-15,"ex-Synthetik","RONIN"
2017-06-15,"Pnda","Mythic"
2017-06-15,"subtLe","Eanix"
2017-06-15,"RONIN","ANTI ECO"
2017-06-15,"FGE","ex-Synthetik"
2017-06-15,"Pnda","The Foundation"
2017-06-15,"Mask Off","Enter"
2017-06-15,"Denial","Prospects"
2017-06-16,"KoN Sweden","KoN Denmark"
2017-06-16,"Imperial","Defusekids"
2017-06-16,"KoN Denmark","KoN Norway"
2017-06-16,"Dignitas","LDLC"
2017-06-16,"KoN Norway","KoN Iceland"
2017-06-16,"KoN Denmark","KoN Finland"
2017-06-16,"North Academy","Imperial"
2017-06-16,"LDLC","iGame.com"
2017-06-16,"ViCi","EHOME"
2017-06-16,"PENTA","Dignitas"
2017-06-16,"Flash","EMP"
2017-06-16,"Dignitas","LDLC"
2017-06-16,"ViCi","Flash"
2017-06-16,"PENTA","iGame.com"
2017-06-16,"Mineski","m0nster"
2017-06-16,"EHOME","EMP"
2017-06-16,"Mythic","xoxo"
2017-06-16,"subtLe","The Foundation"
2017-06-16,"Eanix","CLG Academy"
2017-06-16,"Beacon","FlipSid3 Academy"
2017-06-16,"FGE","Enter"
2017-06-16,"Rise Nation","Guerrilla Tactics"
2017-06-16,"Mask Off","The Foundation"
2017-06-16,"District 7","Ajax"
2017-06-17,"Misfits","Denial"
2017-06-17,"CLG","fnatic"
2017-06-17,"expert fe","BootKamp fe"
2017-06-17,"Imperial","Impossible"
2017-06-17,"Immortals","SK"
2017-06-17,"Bojestvata","Squared"
2017-06-17,"eEriness","Universe"
2017-06-17,"North Academy","Defusekids"
2017-06-17,"PENTA","Dignitas"
2017-06-17,"fnatic","Cloud9"
2017-06-17,"BootKamp fe","LGB fe"
2017-06-17,"Immortals","mousesports"
2017-06-17,"ViCi","BOOT"
2017-06-17,"Dynasty fe","expert fe"
2017-06-17,"YETTI","MVP Project"
2017-06-17,"Flash","Invictus"
2017-06-17,"LGD","Eclipse"
2017-06-17,"New4","Eclipse.o"
2017-06-17,"CLG","Gambit"
2017-06-17,"TheMongolz","DeToNator"
2017-06-17,"Dignitas","BIG"
2017-06-17,"expert fe","LGB fe"
2017-06-17,"TheMongolz","Taiwan Z"
2017-06-17,"YETTI","KhARUM"
2017-06-17,"DeToNator","inf!nite"
2017-06-17,"SK","Singularity"
2017-06-17,"MVP Project","ZEN"
2017-06-17,"Dynasty fe","BootKamp fe"
2017-06-17,"PENTA","Envy"
2017-06-17,"Bpro","Arcade"
2017-06-17,"Recca","MVP PK"
2017-06-17,"Recca","Dark Sided"
2017-06-17,"Astralis","Virtus.pro"
2017-06-17,"MVP PK","Immunity"
2017-06-17,"Merciless","Black Dragons"
2017-06-18,"OpTic","Splyce"
2017-06-18,"Defusekids","Impossible"
2017-06-18,"ProGaming","AEON"
2017-06-18,"fnatic","Gambit"
2017-06-18,"Riot fe","CLG Red"
2017-06-18,"Virtus.pro","HellRaisers"
2017-06-18,"North Academy","Impossible"
2017-06-18,"SK","mousesports"
2017-06-18,"Riot fe","Red Reserve fe"
2017-06-18,"Radix","Reason"
2017-06-18,"BIG","PENTA"
2017-06-18,"Squared","Arcade"
2017-06-18,"Gambit","Cloud9"
2017-06-18,"London Conspiracy fe","CLG Red"
2017-06-18,"ViCi","Flash"
2017-06-18,"Natus Vincere","FlipSid3"
2017-06-18,"Bpro","Bojestvata"
2017-06-18,"CLG Red","Red Reserve fe"
2017-06-18,"BIG","Dignitas"
2017-06-18,"mousesports","Singularity"
2017-06-18,"London Conspiracy fe","Riot fe"
2017-06-18,"Signature","nxl"
2017-06-18,"TheMongolz","YETTI"
2017-06-18,"ViCi","LGD"
2017-06-18,"BIG","Envy"
2017-06-18,"Flash","New4"
2017-06-18,"Recca","MVP PK"
2017-06-18,"Splyce","Complexity"
2017-06-18,"MVP PK","Immunity"
2017-06-18,"Ghost","Luminosity"
2017-06-18,"Immunity","Dark Sided"
2017-06-18,"OpTic","CLG Academy"
2017-06-18,"AEON","INTZ"
2017-06-18,"Isurus","WeNeedOrg"
2017-06-18,"EN9MY","PLAY5"
2017-06-18,"ProGaming","TShow"
2017-06-19,"spray'n'pray","Epsilon"
2017-06-19,"Space Soldiers","WySix"
2017-06-19,"SK","fnatic"
2017-06-19,"VITALIS","WySix"
2017-06-19,"Outlaws","Spartak"
2017-06-19,"Dynasty fe","London Conspiracy fe"
2017-06-19,"Plantronics","GamerZ"
2017-06-19,"U4X","haschpsykos"
2017-06-19,"fnatic","Immortals"
2017-06-19,"rTE","T.O.T"
2017-06-19,"London Conspiracy fe","expert fe"
2017-06-19,"GamerZ","haschpsykos"
2017-06-19,"Plantronics","U4X"
2017-06-19,"SK","CLG"
2017-06-19,"Legacy","Athletico"
2017-06-19,"LGD","HegemonyPerson"
2017-06-19,"Dynasty fe","Riot fe"
2017-06-19,"EHOME","rTE"
2017-06-19,"ViCi","Chiefs"
2017-06-19,"OpTic","Tainted Minds"
2017-06-19,"Isurus","New4"
2017-06-19,"Miami Flamingos","T.O.T"
2017-06-19,"Blight","New4"
2017-06-19,"Miami Flamingos","Misfits"
2017-06-19,"Isurus","ProGaming"
2017-06-19,"Misfits","ANTI ECO"
2017-06-19,"Virtus.pro","Pnda"
2017-06-19,"spray'n'pray","Beacon"
2017-06-19,"Space Soldiers","EN9MY"
2017-06-19,"SK","Ghost"
2017-06-19,"VITALIS","Natus Vincere"
2017-06-20,"Forcebuy","Eastern Vikings"
2017-06-20,"Outlaws","Epsilon"
2017-06-20,"eXtatus","WASD"
2017-06-20,"Eastern Vikings","oXzone"
2017-06-20,"North Academy","Forcebuy"
2017-06-20,"Bpro","TTFU"
2017-06-20,"spray'n'pray","Spartak"
2017-06-20,"Forcebuy","oXzone"
2017-06-20,"North Academy","Eastern Vikings"
2017-06-20,"ViCi","m0nster"
2017-06-20,"Quantum Bellator Fire","Evolution"
2017-06-20,"EPG","Nemiga"
2017-06-20,"New4","T.O.T"
2017-06-20,"FIVE","EMP"
2017-06-20,"Funkd","EHOME"
2017-06-20,"TRIDENT Storm","Grayhound"
2017-06-20,"Chiefs","Dark Sided"
2017-06-20,"New4","T.O.T"
